Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Science-Technology	Genes are the units of heredity in living organisms. Variants of the same gene are known under what name?	albumins	nucleotides	myosins	alleles	alleles
Science-Technology	Deoxyribonucleic acid (DNA), the molecule of heredity, is doubled in what stage of cell division?	G2 phase	S phase	M phase	G1 phase	S phase
Science-Technology	This cell structure exists only when the long pieces of Deoxyribonucleic acid (DNA), called chromosomes, replicate themselves.	flagelle	chromatid	centrosome	microtubule	chromatid
Science-Technology	This chemical element has a smell similar to garlic and is part of the structure of Deoxyribonucleic acid (DNA), the molecule that carries genes.	iodine	sulfur	potassium	phosphorus	phosphorus
Science-Technology	A card is selected at random from a regular poker deck of cards. The  jokers have been eliminated. What is the probability that the selected card is a diamond?	1 in 4	1 in 13	1 in 26	1 in 52	1 in 4
Science-Technology	Two cards are randomly selected from a regular 52-card deck. What are the odds that they are both red?	1 in 4	25 out of 102	1 in 2	1 in 26	25 out of 102
Science-Technology	What are  the odds that you will be killed by lightning in the USA?	360,200,000 to1	2,320,000 to 1	23,200,000 to 1	506,000 to 1	2,320,000 to 1
Science-Technology	A regular fair  pair of  dice is rolled. What is the probability that the role  will be a 7?	7 in 6	1 in 6	6 in 7	7 in 36	1 in 6
Science-Technology	Mr. A  picks three cards from a 52-card deck. Mr. B rolls a pair of dice once. Mr. C rolls three dice. Mr. A must pick three aces. Mr. B must roll a 13. Mr. C must roll a  two. Who has the best odds?	Mr. A	The odds are equal	Mr. C.	Mr. B	Mr. A
Science-Technology	A combination lock has a  combination consisting of  three numbers. Each number could be 0,1,2,3,4,....39. How many different combinations are possible?	40 X 40 X 40=40^3	40 X 3=120	39X 3=117	3 X3 X 3X.........=3^40	40 X 40 X 40=40^3
Science-Technology	For some reason, you  are playing craps. The person rolling wants Little Joe. What is he hoping for?	a 12	a 2	a 4	a 14	a 4
Science-Technology	Which casino game gives you the best chance of winning? (We assume that no cheating is involved.)	Keno	Slot machines	Blackjack	Craps	Blackjack
Science-Technology	If you bet on a number in roulette in a fancy casino in Monaco or in an average casino in the USA, your odds of winning are the same.	True	False			False
Science-Technology	A  nine-digit number is selected at random. What are the odds that it will be your social security number (in the USA)?	1 in 9	9 in 1,000,000,000	1 in 1,000,000,000	1 in 9,000,000,000	1 in 1,000,000,000
Science-Technology	On average, how many tornadoes are reported in the United States annually?	2,000-2,500	3,500-4,000	3,000-3,200	800-1,000	800-1,000
Science-Technology	In the southern part of the United States, what months are peak season for tornadoes?	March-May	June-August	January-Feburary	September-December	March-May
Science-Technology	Tornadoes are transparent at first until dust and debris are picked up.	True	False			True
Science-Technology	Buildings can explode due to low pressure that comes with tornadoes.	True	False			False
Science-Technology	What time of the day do tornadoes most often strike?	12 a.m. - 1 p.m.	10 p.m. - 3 a.m.	2 a.m. - 12 p.m	3 p.m. - 9p.m.	3 p.m. - 9p.m.
Science-Technology	When a tornadoe warning is issued, you should get in your car and try to outrun the storm to get to safety.	False	True			False
Science-Technology	There are four laws governing thermodynamics.  The zeroth is concerned with thermal equilibrium of three systems, the first law describes that the total energy of the universe remains constant and the second law tells us that entropy of a non-equilibrium system will increase over time.  What does the third law of thermodynamics describe?	As temperature approaches absolute zero, the entropy of a system approaches a constant (Avogadros number).	As temperature approaches absolute zero, the entropy of a system approaches critical mass.	As temperature approaches absolute zero, the entropy of a system approaches a constant (zero).	As temperature approaches absolute zero, the entropy of a system approaches infinity.	As temperature approaches absolute zero, the entropy of a system approaches a constant (zero).
Science-Technology	According to the electromagnetic spectrum, which region is the most energetic?	infrared	gamma	ultra-violet (UV)	radio	gamma
Science-Technology	Duality in quantum mechanics is used to describe these two concepts.  The Schrodinger equation is in fact the essence of duality.  Which two concepts are described in duality?	solids and liquids	temperature and volume	liquids and gases	particles and waves	particles and waves
Science-Technology	Molecular electronic transitions (n to Π* or Π to Π*) are are usually caused by the input of infrared radiation.	True	False			False
Science-Technology	This is an early computation device used in the 12th century by the Chinese.	Abacus	Pascaline	Napiers Bone	Jacquards Loom	Abacus
Science-Technology	Was the Pascaline invented by Blaise Pascal?	No	Yes			Yes
Science-Technology	What computational device was designed by Charles Babbage?	Difference Engine	Abacus	Pascaline	Holleriths Punch Card	Difference Engine
Science-Technology	What computational device was invented in 1617?	Abacus	Napiers bones	Jacquards Loom	Analytical engine	Napiers bones
Science-Technology	Who developed a punch card that was used with mechanical tabulating machines in the 1890 U.S. Census?	Dr. Herman Hollerith	John Napier	Joseph Marie Jacquards	Blaise Pascal	Dr. Herman Hollerith
Science-Technology	What year was the Pascaline invented?	1601	1636	1886	1645	1645
Science-Technology	The Leibniz Calculator was invented in 1692.	True	False			True
Science-Technology	The muscular system composes what percent of total body weight?	25% - 35%	35% - 50%	10% - 15%	60% - 70%	35% - 50%
Science-Technology	Which skeletal muscle is used in blowing, whistling, and smiling?	Orbicularis oculi	Mandibular	Buccinator	Masseter	Buccinator
Science-Technology	Which skeletal muscle raises or throws back the shoulders, assists in moving the head to one side or another, and helps hold the head erect?	Platysma	Latissimus dorsi	Trapezius	Sternocleidomastoid	Trapezius
Science-Technology	Which skeletal muscle extends the foot, and is used to stand on tiptoes?	Gastrocnemius	Hamstrings	Soleus	Tibialis anterior	Gastrocnemius
Science-Technology	Identify the true statement regarding cardiac muscle.	It contracts moderately fast in response to stimulation of nerve impulses.	It is attached to the skeleton and moves its parts.	It contract quickly in response to stimulation of nerve impulses.	It is voluntary.	It contracts moderately fast in response to stimulation of nerve impulses.
Science-Technology	Identify a true characteristic of the smooth muscle tissue.	It is a muscle only found in the stomach.	It contracts quickly in response to nerve stimulation impulses.	It is voluntary.	It contracts slowly in response to nerve stimulation impulses.	It contracts slowly in response to nerve stimulation impulses.
Science-Technology	Which skeletal muscle moves the scapula forward, as in pushing something?	Soleus	Sartorius	Sternocleidomastoid	Serratus anterior	Serratus anterior
Science-Technology	What term refers to wasting away or degeneration of a muscle?	Dystrophy	Trophy	Atrophy	Hypertrophy	Atrophy
Science-Technology	What word denotes the ability of the muscle to transmit impulses?	Irritability	Extensibility	Elasticity	Conductivity	Conductivity
Science-Technology	Identify a true characteristic of skeletal muscle.	It is found in the stomach and intestines.	It is non-striated, composed of spindle shaped cells.	It is involuntary.	It is striated, made up of long slender, striped cells.	It is striated, made up of long slender, striped cells.
Science-Technology	What sea creature has 3 hearts and 8 tentacles?	sea worm	crab	octopus	squid	octopus
Science-Technology	A young goat is called a kid.	True	False			True
Science-Technology	What does a caterpillar turn into?	butterfly or moth	butterfly	moth	larva	butterfly or moth
Science-Technology	What is the national flower of Wales?	Daisy	Daffodil	Rose	Posy	Daffodil
Science-Technology	What continent are tigers native to?	South America	Africa	Europe	Asia	Asia
Science-Technology	If Kermit the Frog were a live animal, would he be considered an amphibian?	Yes	No			Yes
Science-Technology	The word buck is used for what male animal?	Antelope	All of these	Deer	Rabbit	All of these
Science-Technology	What does a koala eat?	banyan tree	bamboo	eucalyptus leaves	rice	eucalyptus leaves
Science-Technology	What continent is the aardvark native to?	Australia	America	Africa	Asia	Africa
Science-Technology	Nag is slang for what animal?	Snake	Newt	Pony	Horse	Horse
Science-Technology	When a patient presents with a sore throat, which of the following diagnoses may indicate immediate intubation?	Mononucleosis	Quinsy	Epiglottitis	Peri-tonsillar Abscess	Epiglottitis
Science-Technology	All of the following medications are contraindicated during pregnancy, EXCEPT which one?	Tetracycline	Valproic Acid	Nitrofurantoin	Methotrexate	Nitrofurantoin
Science-Technology	If a patient over the age of 50 presents with shoulder-and pelvic-girdle muscle pain, and you suspect a diagnosis of Polymyalgia Rheumatica, what question should you ask to rule out another diagnosis which often accompanies this one?	Do you get short of breath?	Does your jaw hurt when you chew?	Does it ever seem that your heart is beating fast?	Do you have tingling in your feet or toes?	Does your jaw hurt when you chew?
Science-Technology	If a patient has chest pain and ST elevation in nearly all leads of the EKG, what is the likely diagnosis?	Acute Myocardial Infarction	Pulmonary Embolism	Pericarditis	Pneumothorax	Pericarditis
Science-Technology	All of the following are treatments for rheumatoid arthritis EXCEPT which one?	Carbamazepine	Hydroxychloroquine	Gold	Prednisone	Carbamazepine
Science-Technology	Which of the following opiates is most likely to cause seizures?	Morphine	Hydromorphone	Meperidine	Oxycodone	Meperidine
Science-Technology	Treatment of asthma with a long-acting beta agonist is inadvisable unless you are also treating the asthma with a steroid.	True	False			True
Science-Technology	All of the following are common causes of elevated liver enzymes EXCEPT which one?	HMG Co-enzyme-A Reductase Inhibitors	Alcohol abuse	Cholelithiasis	Fatty Liver	Cholelithiasis
Science-Technology	Which of the following is a possible cause of sudden-onset shortness of breath?	Neither of these	Acute myocardial infarction	Both of these	Pulmonary embolism	Both of these
Science-Technology	Which of the following is INCORRECT?	Esophoria need not be addressed before the age of 3.	Umbilical hernias almost always resolve spontaneously by the age of 5.	Acute otitis media in a child need not be treated with an antibiotic.	In epispadias the urethral meatus is superior to its normal location.	Esophoria need not be addressed before the age of 3.
Science-Technology	Which of the following patients should have the lowest goal low-density lipoprotein?	A 60-year-old man with erectile dysfunction and a family history of coronary artery disease	A 30-year-old woman with type 2 diabetes	A 55-year-old man with colon cancer	A 50-year-old cigarette-smoking woman with familial hypercholesterolemia	A 30-year-old woman with type 2 diabetes
Science-Technology	Which of the following tests would be appropriate to confirm the diagnosis of B12 deficiency in a patient whose B12 level is at the low end of the normal range?	Methylmalonic Acid level	Urine Catecholamines	Folic Acid level	Haptaglobin level	Methylmalonic Acid level
Science-Technology	It is certainly feasible to practice medicine without ever prescribing opiate medications.	True	False			False
Science-Technology	Name the first four planets of the Solar System in order of their distance from the Sun?	Mercury, Venus, Earth, Mars	Mars, Venus, Earth, Mercury	Jupiter, Venus, Mars, Earth	Saturn, Pluto, Jupiter, Earth	Mercury, Venus, Earth, Mars
Science-Technology	Which of these is represented by the chemical formula C12 H22 O11?	sugar	salt	oxygen	baking soda	sugar
Science-Technology	Mixing baking soda and vinegar in a closed container causes a tiny explosion.	True	False			True
Science-Technology	What is the largest planet in the solar system?	Neptune	Jupiter	Mars	Venus	Jupiter
Science-Technology	What is the chemical formula for baking soda?	Co3	NaHCO3	C3H8	C12 H22 O11	NaHCO3
Science-Technology	What is the atomic number of the chemical element chlorine?	28	83	17	9	17
Science-Technology	The name of which country is derived from the Latin word for silver?	Ecuador	Argentina	El Salvador	Albania	Argentina
Science-Technology	What star is closest to the sun?	Procima Beta	Proxima Centauri	Alpha Centauri	Proxima Alpha	Proxima Centauri
Science-Technology	The first examples of early Byzantine architecture, found in Ravenna and Constantinople, date from the reign of which Byzantine emperor?	Justinian I	Justin II	Tiberius II	Haraclius	Justinian I
Science-Technology	The long body of the church Hagia Irene in Istanbul (former Constantinople) is covered by two domes.	True	False			True
Science-Technology	St Volodimyr Cathedral, an example of Neo-Byzantine architecture, is located in which Eastern European city?	Sofia	Kiev	St Petersburg	Moscow	Kiev
Science-Technology	The dome of Hagia Sophia in Istanbul (former Constantinople) is supported by how many massive piers?	3	2	5	4	4
Science-Technology	The Church of the Holy Sepulchre, also called the Church of the Resurrection, is an example of Byzantine architecture, located in which city?	Moscow, Russia	Rome, Italy	Istanbul, Turkey	Jerusalem, Israel	Jerusalem, Israel
Science-Technology	The Byzantine church of Hagia Irene was the seat of the Bishop of Constantinople until what year?	738	404	415	564	415
Science-Technology	The church of Hagia Irene, a Byzantine church, was converted into a mosque by Sultan Mehmed the Conquerer.	False	True			False
Science-Technology	Elmali Kilise, a rock sanctuary built in Byzantine style, dates back to the Comnenan period and is located in which district?	Athens	Sicily	Istanbul	Cappadocia	Cappadocia
Science-Technology	St Marks Basilica, a prominent example of Byzantine architecture, is located in which Italian city?	Milan	Rome	Venice	Florence	Venice
Science-Technology	Unlike most animals eyes, the eyes of fish and snakes usually have a fixed lens size. How do these animals eyes focus then?	By rotating the lens	By telescoping the lens	By tilting the lens	By bending the lens	By telescoping the lens
Science-Technology	Which of these species has the most complex color vision known?	The Tarantula	The Bengal tiger	The Great white shark	The Mantis shrimp	The Mantis shrimp
Science-Technology	What is the maximum angle of field of vision compound eyes can have?	290 degrees	360 degrees	310 degrees	200 degrees	360 degrees
Science-Technology	Almost all organisms on Earth have a vision restricted to small range of the electromagnetic spectrum (between 320 and 800 nm). This is considered to be a consequence of which of these evolutionary facts?	Life emerged on another planet	The atmosphere had different composition when life emerged	At the time when life emerged, the electromagnetic spectrum was different	Life emerged underwater	Life emerged underwater
Science-Technology	If compared to a camera, what part of the human eye is its aperture?	Iris	Pupil	The cones	Optic nerve	Pupil
Science-Technology	Iridology is a branch of ophthalmology that deals with diseases and treatment of the human iris.	False	True			False
Science-Technology	Which of these activities can cause permanent damage to the eyes?	Reading in poor light	Prolonged reading	None of these	Reading small print	None of these
Science-Technology	In order to achieve the widest possible field of view, these animals have their two eyes positioned on opposite sides of their heads.	Prey animals	Predatory animals	Underwater animals	None of these	Prey animals
Science-Technology	Stereopsis is a process in visual perception giving the organism a sensation of what?	Color	Width	Depth	Movement	Depth
Science-Technology	Chameleons have some of the most distinctive eyes among the reptiles. The two separately moving and focusing eyes of a chameleon give it a full 360-degree arc of vision around its body, but can they also ensure sharp clear focusing on one single object?	No	Yes			Yes
Science-Technology	What does the metric prefix kilo mean?	1000	10000	100	1000000	1000
Science-Technology	Which three nations have not officially adopted the metric system?	The USA, Jamaica, Libya	The USA, the United Kingdom, Malawi	The USA, Jamaica, Burma	The USA, Liberia, Myanmar	The USA, Liberia, Myanmar
Science-Technology	Who was the first person to propose the idea of a metric system?	Gabriel Mouton	Simon Stevin	Napoleon	King Louis XIV	Simon Stevin
Science-Technology	Which was the first nation to adopt a metric system?	Italy	Austria	France	Vatican City	France
Science-Technology	In the metric system, what unit is used to measure temperature?	degrees Fahrenheit	degrees Centigrade(Celsius)	degrees Rankine	degrees Kelvin	degrees Kelvin
Science-Technology	What unit is used in the metric system for measuring time?	the second	the Ohm	the grad	the cell phone	the second
Science-Technology	What does the  prefix milli mean?	1000	1/100000	1/1000	1/100	1/1000
Science-Technology	What does the metric prefix nano mean?	1,000,000	1,000,000,000	1/1,000,000,000	10	1/1,000,000,000
Science-Technology	Many computer drives have a capacity of a terabit. How many bits are in one terabit?	1,000	10	8	1,000,000,000,000	1,000,000,000,000
Science-Technology	There is a unit called a Yottagram. How many grams are in one Yottagram?	10^12	10^24	10^18	10^ -12	10^24
Science-Technology	Which nation issued the first metric currency - a unit that was divided in 100 parts?	Italy	France	Spain	The USA	The USA
Science-Technology	The Kasson Metric Act of 1866 made the Metric System the official system of the USA, although it was repealed in 1873.	False	True			False
Science-Technology	Thomas Jefferson was a leading opponent of the metric system.	True	False			False
Science-Technology	What does XML stand for?	excellent markup language	extensive markup language	easy markup language	extensible markup language	extensible markup language
Science-Technology	When did the Nintendo system debut in the U.S.A.?	1998	1980	1985	1970	1985
Science-Technology	The giant sub atomic particle collider, capable of reproducing the big bang conditions, is located in which research facility?	NASA	CERN	None of these	KAOS	CERN
Science-Technology	This engineer, called the father of supercomputing, has been credited with creating the supercomputer industry.	Seymour Gray	Charles Babbage	Bill Gates	Steve Jobs	Seymour Gray
Science-Technology	Why did the U.S.A. launch the Galileo space probe?	to explore Pluto	to explore Mercury	to explore Jupiter	to explore the sun	to explore Jupiter
Science-Technology	HCl has pH close to which one of these?	2	4	14	7	2
Science-Technology	What is the reaction called when an acid and a base are mixed together?	single replacement	double replacement	neutralization	synthesis	neutralization
Science-Technology	Which two of these are produced when an acid and a base are mixed together?	water and a salt	water and another base	HCl and NaOH	water and another acid	water and a salt
Science-Technology	Bases corrode metal.	False	True			False
Science-Technology	What happens to an indicator when touched by an acid or a base?	it vibrates	it dissolves	the color changes	it corrodes	the color changes
Science-Technology	If HCl and NaOH are combined, what compound is produced other than water?	NaCl	HNa	HOH	ClOH	NaCl
Science-Technology	The pH of solids in solid form can be measured using indicator paper.	False	True			False
Science-Technology	A ionic compound with H (hydrogen) in the front is most likely to be which of the following?	acid	base	water	indicator	acid
Science-Technology	What is soap?	an acid with a sour taste	an acid with a bitter taste	a base with a sour taste	a base with a bitter taste	a base with a bitter taste
Science-Technology	What is the range of the pH scale?	14 -- 20	(0 or 1) -- 14	0 -- 7	-7 -- 0	(0 or 1) -- 14
Science-Technology	Fill in the missing letter in this chain that has to do with the Solar System we live in: M, V, E, M, J, _, U, N.	R	P	S	B	S
Science-Technology	What is the name of the Galaxy that our Solar System is a part of?	Milky Way	The Large Magellanic Cloud	Andromeda	Hollywood	Milky Way
Science-Technology	Approximately how long is one astronomical unit (1 a.u.)?	174,000,000 km /108,118,587 miles	8,000,000 km/ 4,970,969 miles	149,597,000 km/ 92,955,266 miles	878,000,000 km/ 545,563,907 miles	149,597,000 km/ 92,955,266 miles
Science-Technology	Which of these values signifies the greatest temperature?	One degree Fahrenheit	One degree Celsius	One degree Rankine	One degree Kelvin	One degree Celsius
Science-Technology	What does the abbreviation THEL stand for?	Thermabaric harmonic emergent light	Thermobaric high energy light	Titanium harmonic emergent laser	Tactical high energy laser	Tactical high energy laser
Science-Technology	“Wattle and daub is a method of construction.	True	False			True
Science-Technology	Why are recoilless guns recoilless?	Their barrels are open at both ends.	They are loaded with missiles not cannon balls.	They are made of very heavy metals.	They are not placed on wheels.	Their barrels are open at both ends.
Science-Technology	Which statement is true about airplanes?	To dive, elevators are up.	To dive, ailerons are down.	To dive, elevators are down.	To dive, ailerons are up.	To dive, elevators are down.
Science-Technology	Taxonomy of vertebrates divides fishes into what two basic groups?	Gilled and non-gilled	Mammalian and non-mammalian	Nematodes and non-nematodes	Jawed and jawless	Jawed and jawless
Science-Technology	What makes almost 99% of the visible universe?	Nitrogen	Quasars	Plasma	Solids	Plasma
Science-Technology	What is an endothermic chemical reaction?	A chemical reaction in which energy is released	A chemical reaction in which energy is used up	A chemical reaction in which oxides are produced	A chemical reaction in which carbon compounds are involved	A chemical reaction in which energy is used up
Science-Technology	The sky appears to be blue because of the refraction of light.	True	False			False
Science-Technology	A plane travels at 176 miles per hour for 4 hours from Chicago due East. What is the planes velocity?	176 mph	44 mph East	176 mph East	5.5	176 mph East
Science-Technology	The Metal Storm weapons, that can fire tens of thousands of rounds a minute, were developed where?	Belgium	Australia	Livermore, California	Piscatawny, New Jersey	Australia
Science-Technology	What do we call cells with a nucleus?	Mitochondrial	Golgi	Eukaryotic	Prokaryotic	Eukaryotic
Science-Technology	When buying a prebuilt (Dell, Gateway, Acer, HP etc...) computer with a hard drive capacity of 250 GB, what will the functional capacity of the hard drive display as when looking at the properties of C drive?	232.8 GB	240 GB	250 GB	249.9 GB	232.8 GB
Science-Technology	If a computer system displays less memory than what is installed, what are the most likely causes for this discrepancy? ( example: a system comes with 2 GB of RAM installed but system info displays 1896 MB of RAM)	There are a full 2 GB of ram installed, however other devices (video card etc) have been designated a portion of the system RAM to function.	System has 2 separate 1 GB sticks installed to equal 1896 MB of Ram. If a single 2B stick was installed it would read correctly.	RAM measurements are similar to the hard drive discrepancy in that a GB definition difference exists between the manufacturer and the operating system.	The manufacturer rounds up to the measurement to the nearest GB for ease of sale. The Operating system reads the actual amount of the chip(s).	There are a full 2 GB of ram installed, however other devices (video card etc) have been designated a portion of the system RAM to function.
Science-Technology	Generally computers are sold with RAM in 1GB denominations. Is it generally possible to add RAM to the system later to have 1.5 GB of RAM?	No	Yes			Yes
Science-Technology	When running a 32-bit operating system which amount of RAM can you not functionally upgrade your system to?	4 GB	3.5 GB	1 GB	3 GB	4 GB
Science-Technology	An LCD monitor with a DVI or VGA connector can be connected to a laptop computer with the same connectors, as a second monitor.	True	False			True
Science-Technology	Which one of the following is indicative of Direct Disc Labeling capabilities?	LightScribe	SATA 3.0Gb/s	Sharpie enabled	DL DVD±RW/CD-RW	LightScribe
Science-Technology	What is FireWire?	a quality mouse by Logitech	a method of transporting data between two digital devices	a peer to peer sharing website for music and file sharing	a movie	a method of transporting data between two digital devices
Science-Technology	This Microsoft operating system, formerly codenamed Blackcomb and Vienna, is intended to succeed Windows Vista.	Mojave	Vista	Mac OS X Leopard	7	7
Science-Technology	If a wireless network is set up in a home, yet the signal is weak in certain areas, you may buy one of these to increase the existing signal strength.	Repeater	Modem	Router	Satellite Dish	Repeater
Science-Technology	Windows Vista commercials have boasted of the Record Live Television capability of the operating system. What is necessary to use this function?	Optical Drive	Cable Box	Digital Television	TV Tuner Card	TV Tuner Card
Science-Technology	What is the number of amino acids commonly associated with the mammalian protein?	25	23	20	46	20
Science-Technology	All mammalian amino acids have which Greek letter designating their relation to the carbon atom to which different groups are attached?	Delta	Sigma	Beta	Alpha	Alpha
Science-Technology	The carbon atom in amino acids has four elements/groups attached to it in all amino acids (except for proline). Which of the following is not among these four?	Carboxyl group	R-group (including another hydrogen)	Methyl group	Hydrogen	Methyl group
Science-Technology	On average, only one baby in 10,000,000 is born with a tooth.	False	True			False
Science-Technology	A rodents teeth will grow continuously for its entire lifetime.	False	True			True
Science-Technology	Which of these people was a dentist?	Thomas Alva Edison	Samuel F.B. Morse	Paul Revere	DeWit Clinton	Paul Revere
Science-Technology	What is true about elephant tusks?	They are highly developed canine teeth.	They are not teeth.	They are not really made of ivory.	They are highly developed incisors.	They are highly developed incisors.
Science-Technology	Which of these animals only has molars?	Adult penguins	Adult aardvarks	Adult wolves	Adult minnows	Adult aardvarks
Science-Technology	Which of these animals have no teeth?	snails	Turtles	Hares	Wombats	Turtles
Science-Technology	Which of these are heterodonts?	Snails	Humans	Turtles	Sharks	Humans
Science-Technology	Which mammal has the most teeth?	The spinner dolphin	The tiger seal	The dingo	The giant armadillo	The spinner dolphin
Science-Technology	Select the incorrect statement.	Over 80 % of an elephants tusk is visible-the rest lies inside the gums.	Aside from the elephant, the walrus has the largest tusks.	The tusks of a male elephant grow about 18 cm a year.	Biologists have found that the tooths weight and its need for muscular development has greatly influenced the development of the mammalian skull.	Over 80 % of an elephants tusk is visible-the rest lies inside the gums.
Science-Technology	Every mammal has teeth.	False	True			False
Science-Technology	The narwhale has two teeth in its upper jaw, one of which develops into a horn-like protrusion (this is true).	False	True			True
Science-Technology	The most common  fossil is the tooth.	True	False			True
Science-Technology	Consider all animals that ever lived. Which animal had the longest teeth?	The Malaysian elephant.	The straight-tusked elephant	The mammoth	The Asian elephant	The straight-tusked elephant
Science-Technology	What is the weight of the smallest known bird egg on the planet?	2,5 grams	5 grams	0,5 grams	1 gram	0,5 grams
Science-Technology	Eggs have a very high nutrition value. Which of the following substances is not present within an egg?	Chlorophyll	Phosphorus	Vitamin D	Choline	Chlorophyll
Science-Technology	Which of the following is the Latin word for egg?	Ovum	Avis	Cancer	Rana	Ovum
Science-Technology	The egg of this animal contains the largest existing single cell.	Ostrich	Komodo dragon	Platypus	Emu	Ostrich
Science-Technology	Which of the following is not true about the bird eggshell?	The normal bird eggshell is porous.	The eggshell does not contain protein.	The eggshell consists of roughly 95% calcium carbonate crystals.	The bird eggshell is covered by a structure called cuticle.	The eggshell does not contain protein.
Science-Technology	How many hours approximately does an eggshell formation take in an average laying hen?	About 48 hours	About 5 hours	About 20 hours	Less than 2 hours	About 20 hours
Science-Technology	How long does it take for a platypus egg to develop completely and hatch?	28 days of internal formation and 10 days of external incubation	15 days of internal formation and 35 days of external incubation	24 hours of internal formation and 15 days of incubation	The eggs develop within 7 days in the mothers uterus and the babies are hatched almost immediately after laying	28 days of internal formation and 10 days of external incubation
Science-Technology	Which of these expression does not refer to a yolkless egg?	Vain egg	Wind egg	Dwarf egg	Cock egg	Vain egg
Science-Technology	Which of the following is not true about the egg yolk?	It contains 75% of the protein of the egg.	It is placed in a yolk sac.	Its usual color varies from pale yellow to deep orange.	It contains almost 100% of total amount of fat and cholesterol in the egg.	It contains 75% of the protein of the egg.
Science-Technology	What is the main protein found in the egg white?	Ovalbumin	Fibrin	Gluten	Phosphoprotein	Ovalbumin
Science-Technology	One famous analog computer was the water integrator, which functioned by manipulation of water through a room of pipes and pumps, where the water levels represented numbers, and the rate of flow represented mathematical operations.  Which country built the water integrator?	Soviet Union	Great Britain	USA	Germany	Soviet Union
Science-Technology	This English mathematician, logician and cryptographer is widely regarded as the father of modern computer science.	Alan Turing	Max Newman	Ada Lovelace	John Atanasoff	Alan Turing
Science-Technology	Which was the first implemented high-level general purpose programming language?	Cobol	BASIC	Fortran	Pascal	Fortran
Science-Technology	In the 1950s, these electronic components replaced vacuum tubes in the production of computers.	diodes	chips	transistors	processors	transistors
Science-Technology	In their third generation computers flourished, thanks Jack St. Clair Kilbys and Robert Noyces independent invention.  What did they invent?	the transistor	the first computer program	integrated circuit (or microchip)	computer memory	integrated circuit (or microchip)
Science-Technology	This computer engineer and co-founder of Apple Computer is often credited with developing the first mass-market home computers.	Steve Jobs	Bill Gates	John Vincent Atanasoff	Steve Woz Wozniak	Steve Woz Wozniak
Science-Technology	Which was the first version of Microsoft Windows to support Plug and Play?	Windows 3.11	Windows 95	Windows XP	Windows 3.0	Windows 95
Science-Technology	If the optimal body habitus for hot climates is tall and slender, what is one possible condition explaining pygmies?	Ice ages	Humidity	Rain	Low atmospheric preasure	Humidity
Science-Technology	Which of the following is correct?	Primates include Gorillas, Monkeys and Humans. Monkeys include Pro-Simians and Chimpanzees.	Primates include Monkeys, Pro-Simians, and Apes. Apes include Orangutans, Gorillas, Chimpanzees and Humans.	Primates include Apes and Pro-Simians. Pro-Simians include Humans. Apes include Gorillas, Orangutans and Monkeys.	Primates include Humans, Pro-Simians and Apes. Apes include Orangutans, Gorillas, and Monkeys.	Primates include Monkeys, Pro-Simians, and Apes. Apes include Orangutans, Gorillas, Chimpanzees and Humans.
Science-Technology	Which of the following modern diseases evolved as a protection against malaria?	Asthma	Sickle Cell Anemia	Lactose Intolerance	Tay Sachs	Sickle Cell Anemia
Science-Technology	Which of the following primates is the closest related to humans?  (That is, this primate has more DNA in common with humans than any other living creature does.)	Lemur	Chimpanzee	Gorilla	Orangutan	Chimpanzee
Science-Technology	African Americans are more likely to suffer from hypertension (high blood pressure) than European Americans.  Why?	Enslaved individuals were transported from Africa in the holds of ships, and given very little water. Those whose bodies conserved salt were more likely to survive the journey. Salt exacerbates high blood pressure.	Rap music raises blood pressure.	African Americans eat more salty food than European Americans do.	In tropical climates, one sweats a lot. This results in water loss, which lowers blood pressure. Africans therefore conserve salt more efficiently than Europeans. In the United States, however, where it is cooler, this characteristic leads to high bloo	Enslaved individuals were transported from Africa in the holds of ships, and given very little water. Those whose bodies conserved salt were more likely to survive the journey. Salt exacerbates high blood pressure.
Science-Technology	Dark skin contains melanin, which is a dark pigment in the skin.  The purpose for melanin is to protect the skin from harmful effects of ultraviolet sunlight, which include skin cancer.  What evolutionary advantage does light skin have?	Light skin lets in more sunlight, which allows a person in colder climates to get warm more easily.	Light skin lets in more sunlight. Sunlight catalyzes the formation of Vitamin D.	Light skin tans more easily. This makes the person more attractive and therefore facilitates mating.	Light skin is more attractive, which makes the person better able to attract a mate.	Light skin lets in more sunlight. Sunlight catalyzes the formation of Vitamin D.
Science-Technology	Mitochondrial DNA has been analyzed to estimate the ancestral lineage of various species around the world, including primates.  Which of the following statements about mitochondria is true?	Mitochondrial DNA does not mutate.	Mitochondria function in the cell to break down waste products.	Mitochondria are descended from once-separate, single-celled organisms which invaded a cell, stuck around, then lost their ability to live independently.	Mitochondrial DNA is only inherited by males.	Mitochondria are descended from once-separate, single-celled organisms which invaded a cell, stuck around, then lost their ability to live independently.
Science-Technology	The Arecibo Observatory, located approximately 12 miles south-southwest from Arecibo, Puerto Rico, is notable for owning the worlds largest single-aperture telescope of this type.	Dioptric telescope	Radio telescope	Catadioptric telescope	Catoptric telescope	Radio telescope
Science-Technology	The main purpose of the observatory located on the north shore of Big Bear Lake in the San Bernardino Mountains, California is studying what?	Pulsars	Black holes	The Moon	The Sun	The Sun
