Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Religion-Faith	Who is considered the father of the Jewish political movement and ideology of Zionism?	Theodor Herzl	Alfred Dreyfus	I .L. Peretz	Sholom Aleichem	Theodor Herzl
Religion-Faith	Jewish children are considered  grown up enough to be responsible for their actions at what age?	All children above 13	Boys at 13, girls at 12	Boys at 14, girls at 13	Boys at 13, girls at 14	Boys at 13, girls at 12
Religion-Faith	What is the meaning of the Hebrew toast lChaim!?	To life!	To our country!	To health!	To success!	To life!
Religion-Faith	According to the Bible, God commanded this prophet to anoint David as king.	Abiathar	Samuel	Ahimelech	Saul	Samuel
Religion-Faith	According to the Bible, David played this instrument to Israels first king, Saul.	Bongos	Harp	Flute	Guitar	Harp
Religion-Faith	Who was Davids father according to the Bible?	Jesse	Samuel	Solomon	Eliab	Jesse
Religion-Faith	In the Bible, David fought the giant Goliath of Gath with a staff in his hand, a sling, and a shepherds bag which contained this number of stones.	6	4	5	3	5
Religion-Faith	According to the Bible, David was very close friends with this son of King Saul.	Shammah	Jonathan	Joshua	Abner	Jonathan
Religion-Faith	The Biblical king Saul became jealous of David because he was victorious in battle and was loved by all Israel. One day when David was playing the harp for him, Saul did which of the following in an attempt to kill him?	Hurled a spear	Threw a heavy rock	Tried to choke him	Tried to poison him	Hurled a spear
Religion-Faith	According to the Bible, David married this daughter of Saul.	Michal	Merab	Serah	Ruth	Michal
Religion-Faith	In the Bible, David once killed a lion and a bear.	False	True			True
Religion-Faith	What Jewish tribe did David belong to?	Judah	Naphtali	Benjamin	Simon	Judah
Religion-Faith	How many years did David reign as king of Israel?	25	45	35	40	40
Religion-Faith	How long has Tel Aviv been the capital of Israel?	Since 1967	Since 1948	None of these	Since 1984	None of these
Religion-Faith	Who named Tel Aviv?	David Ben Gurion	Nahum Sokolow	Chaim Nachman Bialik	Joshua	Nahum Sokolow
Religion-Faith	What was the approximate population of Tel Aviv according to the Israel Central Bureau of Statistics as of June 2006?	570,600	475,500	1,125,000	380,600	380,600
Religion-Faith	What is the Arabic name for Tel Aviv?	Tal al-rabey	Yaffa	Jebu al-Etzion	Gush Dan	Tal al-rabey
Religion-Faith	What type of stone was used to build the Western or Wailing Wall in Jerusalem?	Safedstone	Gnesis	Limestone	Granite	Limestone
Religion-Faith	Who was the first mayor of Tel Aviv?	Israel Rokach	David Bloch	Meir Dizengoff	Chaim Levanon	Meir Dizengoff
Religion-Faith	What is the name of the Israeli National Theater?	Notzar	Tzavata	Habima	Beit Lessin	Habima
Religion-Faith	In what language do Ethiopian Jews read Torah?	Gez	Arabic	Amharic	Hausau	Gez
Religion-Faith	What is Israels number one agricultural export?	bananas	flowers	seedless watermelon	oranges	flowers
Religion-Faith	What term is used to describe a persons return to live in Israel?	midinayah	aliyah	shiddoch	gaboniah	aliyah
Religion-Faith	What is the name of the organization that promotes a return to Israel?	The Gush Etzion	The Vaad Harabbonim	The Karaite	The Jewish Agency	The Jewish Agency
Religion-Faith	What kind of museum is the Batey Haosef Museum in Tel Aviv?	jewelry	performance art	modern art	military	military
Religion-Faith	Which part of Israel is famous fro producing wine?	The Negev	Lod	Golan Heights	Eilat	Golan Heights
Religion-Faith	Who is given credit  for reviving the Hebrew language?	Eliezer Ben Yehuda	Hannah Senesh	Joseph Trumpeldor	David Ben Gurion	Eliezer Ben Yehuda
Religion-Faith	What poem written by Chaim Nachman Bialik inspired many people to immigrate to Israel?	The New Colossus	Rabbi BenEzra	Babi Yar	The City of the Killings	The City of the Killings
Religion-Faith	Arthur Loomis Harmon, who helped design the Empire State Building, designed what building in Jerusalem?	The King David Hotel	The Kinnesset	The YMCA	The Water Clock Tower Hotel	The YMCA
Religion-Faith	Hannukah (or Channukah) is the Jewish equivalent of Christmas.	False	True			False
Religion-Faith	Where in Israel was the Mishna written?	The Galilee	Qumran	Jerusalem	The Negev	The Galilee
Religion-Faith	Who wrote Psalm 23?	Moses	David	Solomon	Ethan	David
Religion-Faith	How many books is the Book of Psalms divided into?	Four	Five	Two	Three	Five
Religion-Faith	What are Psalms 120 to 134 referred to as?	Psalms of David	Psalms of God	Psalms of Ascent	Hymns	Psalms of Ascent
Religion-Faith	Who was the earliest author of a psalm?	David	Moses	Ezra	Asaph	Moses
Religion-Faith	In Psalm 23, the Lord is referred to as what?	My Provider	My Shepherd	My God	My Hope	My Shepherd
Religion-Faith	The following lines are from which psalm? 	Psalm 23	Psalm 139	Psalm 150	Psalm 119	Psalm 139
Religion-Faith	The Book of Psalms is classified as what type of book in the Bible?	Poetic	Historical	Apocalyptic	Prophetic	Poetic
Religion-Faith	During her testimony at her trial, Joan of Arc stated she preferred which of the following to the sword?	Knitting	Praying	Banner	Bible	Banner
Religion-Faith	Where was Joan of Arc captured by Burgundian forces?	Reims	Orleans	Compiegne	Paris	Compiegne
Religion-Faith	What was Joan of Arc accused of at her trial?	Murder	Perjury	Heresy	High treason	Heresy
Religion-Faith	To what kind of capital punishment was Joan of Arc condemned?	Hanging	Drowning	Burning at the stake	Beheading	Burning at the stake
Religion-Faith	What extremely brave attempt to escape did Joan of Arc make while she was imprisoned in Rouen?	All of these	She jumped from the tower where she was held prisoner.	She knocked a guard unconscious and tried to put on his armor and escape.	She pretended she was very sick and then tried to run away.	She jumped from the tower where she was held prisoner.
Religion-Faith	Joan of Arc lived during the first half of what century?	15th century	11th century	17th century	13th century	15th century
Religion-Faith	What is the name of the famous sci-fi author that created Scientology?	Isaac Asimov	L. Ron Hubbard	Robert A. Heinlein	Arthur C. Clarke	L. Ron Hubbard
Religion-Faith	What is the name of the book, that states points of the scientologic doctrine for the first time?	The Study of Scientology	The Scientology Bible	Final Blackout	Dianetics: The Modern Science of Mental Health	Dianetics: The Modern Science of Mental Health
Religion-Faith	What is the name of the evil alien dictator who, according to Scientologists, placed millions of people on earth and killed them, using hydrogen bombs?	Space Hitler	Domo	Xenu	Terl	Xenu
Religion-Faith	Which of these celebrities is not a scientologist?	Jack Nicholson	John Travolta	Juliette Lewis	Tom Cruise	Jack Nicholson
Religion-Faith	What is the term that scientologists use to describe traumatic recordings that cause mental and psychosomatic physical problems?	engrams	scientogs	hate particles	dianetics	engrams
Religion-Faith	What do the eight corners of the Scientology cross symbolize?	the eight dynamics of life	the eight planets orbiting the Sun	the eight messiahs of Scientology	the arms of the evil intergalactic emperor	the eight dynamics of life
Religion-Faith	Which of these countries does not recognize Scientology as an official religion?	Zimbabwe	Tanzania	Germany	Spain	Germany
Religion-Faith	What is the literal meaning of the word scientology?	The Study of the Self	The Study of Hubbard	The Study of the Universe	The Study of Knowledge	The Study of Knowledge
Religion-Faith	In the 1970s, members of The Church of Scientology committed infiltration of United States federal agencies in order to eliminate unfavorable reports on Scientology. What was the code name for the operation?	Operation Snow White	Operation Massacre	Operation Scientology	Operation Dumbo Drop	Operation Snow White
Religion-Faith	What is the term scientologists use to describe an immortal spiritual being?	a thetan	a hubbard	a cleared one	a ghost	a thetan
Religion-Faith	What is Rosh Chodesh?	Celebration of the new month	The first book of the Talmud	A fast day that occurs a day after Rosh Hashanah	The first book of the Torah	Celebration of the new month
Religion-Faith	What is Yom Sheni shel Galuyot?	The extra day of observance of some holidays in the Diaspora	The special prayer shawl worn by men every day	The last day of Passover	The second Torah read in synagogues on Saturday	The extra day of observance of some holidays in the Diaspora
Religion-Faith	What is Yichuss?	Special honor you get from family members	The special prayer shawl worn by women	A fast day celebrated on the day before Passover	The first book of the Kabbalah	Special honor you get from family members
Religion-Faith	What does Yom Yerusalyim celebrate?	The building of the Second Temple in Jerusalem	The peace treaty between Egypt and Israel at Camp David	The building of the First Temple by Solomon	The unification of the City of Jerusalem after the Six Days War	The unification of the City of Jerusalem after the Six Days War
Religion-Faith	What do we call the  first written book of the Kabbalah?	Zohar	Beraishees	Devarim	Shimote	Zohar
Religion-Faith	What are the two major pronunciations of Hebrew?	Giladi and Sawpharteet	Zechut and Akivat	Germaneet and Yemanee	Ashkenazi and Sephardeet	Ashkenazi and Sephardeet
Religion-Faith	What are Dam, Tzefardea, Kinim?	The names of the three major holidays Jews celebrate in September and October	The first three plagues G-D put upon the Egyptians	The three books of the Torah	The national anthem of Israel	The first three plagues G-D put upon the Egyptians
Religion-Faith	What do we call the language spoken by Jews in Spain and Portugal, which consisted of mainly Spanish and Hebrew  words written in Hebrew letters?	Yiddish	Esperanto	Ladino	Esperanza	Ladino
Religion-Faith	The Hebrew term for the Old Testament is Tanach. How many books are in the Tanach?	26	65	39	24	24
Religion-Faith	What does Aygel Hah Zahav refer to?	The Book of Psalms.	Special prayers said at bedtime and and sunrise.	The red heifer	The golden calf built by Aaron.	The golden calf built by Aaron.
Religion-Faith	Which Hebrew term means genius?	Chassid	mitganaiyim	Chabad	gaon	gaon
Religion-Faith	Who is considered the first Chassidic Rabbi?	the Baal Shem Tov	Rabbi Akiba	Rabbi Hillel	Rabbi Shammai	the Baal Shem Tov
Religion-Faith	The esoteric tradition known as Tantra originated in Tibet and is unique to Tibetan Buddhism.	False	True			False
Religion-Faith	Which of the following is not one of the four main forms of Tibetan Buddhism?	Gelug	Chan	Nying	Sakya	Chan
Religion-Faith	What is the title of the leader of the Kagyu, one of the four major schools of Tibetan Buddhism?	Chogyum Trungpa	Karmapa	Pachen Lama	Dalai Lama	Karmapa
Religion-Faith	What is the name of the Tibetan King who is said to have brought and solidified Buddhism in Tibet?	Marpa	Songtsen Gampo	Tilopa	Genghis Khan	Songtsen Gampo
Religion-Faith	Which word refers to a Tibetan Buddhist lama or other religious figure, who has consciously decided to be reborn, in order to continue his/her religious pursuits?	Terma	Tulku	Lama	Terton	Tulku
Religion-Faith	Who was the founder of the first Tibetan Buddhist Dharma center in the West?	Chogyam Trungpa	Dalai Lama	Thich Nhat Hanh	Pema Chodren	Chogyam Trungpa
Religion-Faith	Who is the second highest lama in the Gelugpa lineage of Tibetan Buddhism?	Panchen Lama	Khenpo Gangshar Rinpoche	Dalai Lama	Karmapa	Panchen Lama
Religion-Faith	What year did the XIVth Dalai Lama escape Tibet?	1989	1959	1960	1949	1959
Religion-Faith	The Potala is traditionally the summer palace of the Dalai Lama in Tibet.	True	False			False
Religion-Faith	Padmasambhava, a widely revered Indian Buddhist master who founded the Tantric school of Buddhism in the 8th century, is known by what other name?	Shakyapa Rinpoche	Lama Zopa Rinpoche	Totally Awesome Indian Dude	Guru Rinpoche	Guru Rinpoche
Religion-Faith	The Dalai Lama and the Karmapa are believed to be emanations of what deity?	Palden Lhamo	Tara	Chenrenzig	Dorje Shug-dun	Chenrenzig
Religion-Faith	The Holy Grail is sometimes associated with which magical object in Celtic mythology?	The spear of Lug	The boat of Lyr	The cauldron of Bran	The stone of Fál	The cauldron of Bran
Religion-Faith	Who wrote Joseph dArimathie, the first literary work to link the Holy Grail with the Last Supper of Jesus and Joseph of Arimathea?	Geoffrey of Monmouth	Chrétien de Troyes	Thomas Malory	Robert de Boron	Robert de Boron
Religion-Faith	In Arthurian legend Percival first saw the Holy Grail in the castle of the Fisher King, who was badly wounded in this part of the body.	in the shoulder	in the groin	in the neck	in the arm	in the groin
Religion-Faith	Percival was the first knight in Arthurian legend to see the Holy Grail in the castle of the Fisher King. He could not heal the King’s wound, though. Why?	He did not ask the right question.	He was not well-intentioned.	He was not the chosen one.	He was cursed by The Green Knight.	He did not ask the right question.
Religion-Faith	Three Knights of the Round Table get to see the Holy Grail. First Percival, then Bors and next who of the following?	Mordred	Gawain	Lancelot	Galahad	Galahad
Religion-Faith	The book ‘Holy Blood, Holy Grail’ by Michael Baigent, Richard Leigh, and Henry Lincoln proposes the hypothesis that Jesus and Mary Magdalene were actually married and upon Jesus’ death she fled to France, carrying his child.	True	False			True
Religion-Faith	In the mystery novel The Da Vinci Code by Dan Brown the secrets of the Holy Grail are kept by this secret society.	The order of the Phoenix	The priory of Sion	The Illuminati	The order of the Dragon	The priory of Sion
Religion-Faith	In the 1991 movie The Fisher King, Robin Williams’ character is obsessed with the legend of the Fisher King and tries to get the Holy Grail. He believes that this object is actually the Grail.	а silver cauldron	а crystal champagne glass	а sport trophy	а crystal plate	а sport trophy
Religion-Faith	The Holy Grail was a popular theme in many literary works from the 19th century such as the Arthurian cycle The Idylls of the King. Who was its author?	Dante Gabriel Rossetti	Jane Austin	Walter Scott	Alfred, Lord Tennyson	Alfred, Lord Tennyson
Religion-Faith	The Holy Grail is usually presented as a large beautiful cup or dish. But medieval author Wolfram von Eschenbach claimed in his poem Perzival that the Grail was actually a crown given by God.	True	False			False
Religion-Faith	The search for The Holy Grail is one of the central themes in the opera Persifal by this German composer.	Richard Wagner	Karl Maria von Webber	Robert Schumann	Franz Fischer	Richard Wagner
Religion-Faith	At Christmas, Christians celebrates the Nativity or birth of Jesus Christ in which city?	None of these	Bethlehem	Nazareth	Jerusalem	Bethlehem
Religion-Faith	Which Christian saint, regarded as the first martyr of Christianity, is commemorated on December 27 or 26?	Saint Matthew	Saint Andrew	Saint Paul	Saint Stephen	Saint Stephen
Religion-Faith	On September 8 or September 21, Eastern Orthodox Christians celebrate the birth of this important biblical figure to parents Joachim and Anna.	King Solomon	John the Baptist	Virgin Mary	King David	Virgin Mary
Religion-Faith	Which event is regarded as the greatest feast in the Christian calendar?	Resurrection of Jesus	Ascension of Christ	Epiphany	Nativity of Christ	Resurrection of Jesus
Religion-Faith	He is considered to be the first Jew  to set foot on land that would become part of the USA.	Asser Lev	Joachim Gaunse	Luis de Torres	Solomon Franco	Joachim Gaunse
Religion-Faith	In 1649 he was warned out of trying to settle in Boston.	Joachim Gaunse	Solomon Franco	Asser Lev	Luis de Torres	Solomon Franco
Religion-Faith	In 1656 the first Jewish cemetery in the USA was founded in this city.	Philadelphia, PA	Newport , RI	New York City, NY	Charleston, SC	New York City, NY
Religion-Faith	He is considered the first Jew on American land to get the right  to serve in a militia.	Asser Lev	Solomon Franco	Myer Myers	Asser Levy	Asser Levy
Religion-Faith	In 1665, Abraham de Lucena was arrested and fined for selling goods at retail prices.	False	True			True
Religion-Faith	The funds to build the first Lutheran church were advanced by a Jew.	True	False			True
Religion-Faith	The British Plantation Act gave Jews the right to become naturalized citizens with rights to trade within the colonies. In what year was it enacted?	1740	1763	1699	1749	1740
Religion-Faith	This was the first colony to give Jews full political rights.	Pennsylvania	Rhode Island	New York	South Carolina	New York
Religion-Faith	This offered Jews full equality in all future US territories and states.	The Northwest Territory Act	The Future Farm and Territory Act	The Stamp Act	The Homestead Act	The Northwest Territory Act
Religion-Faith	He was the first Jew to serve in a state legislature.	Jonas Phillips	Dr. Levi Myers	Myer Myers	Asser Levy	Dr. Levi Myers
Religion-Faith	This famous pirate, who was a marrano, played a significant role in American history.	Jean Lafitte	Alexander Hamilton	Lafayette	John Jay	Jean Lafitte
Religion-Faith	He was the first Jewish Commodore in the US Navy. He ended the practice of flogging which used to be an accepted form of punishment in the US Navy.	Uriah Phillip Levy	Abraham Moise Silver	Myer Myers	Asser Lev	Uriah Phillip Levy
Religion-Faith	The Bnai Brit , a well known social welfare organization, was formed to help people who suffered in this American tragedy.	The sinking of the Chalmers	The Civil War	The San Francisco earthquake	The great Chicago fire.	The great Chicago fire.
Religion-Faith	Morris Raphall, a Rabbi from New York City, was the first to open a session of Congress with a prayer. In what year did he do this?	1843	1819	1860	1825	1860
Religion-Faith	The  first Yiddish play was produced in New York in this year.	1902	1894	1882	1897	1882
Religion-Faith	He was the first American-born Rabbi to lead a Chassidic group.	Rabbi Abba Hillel Silver	Rabbi Chaim Nathan Silver	Rabbi Jacob ben Yakov Halevy	Rabbi Levi Yitzach Halevi Horowitz	Rabbi Levi Yitzach Halevi Horowitz
Religion-Faith	Which of the following may save sinners according to the King James version of the Bible?	membership in a certain religion	personal relationship with God through His Son Jesus Christ	good works like almsgiving and fasting	baptism	personal relationship with God through His Son Jesus Christ
Religion-Faith	What is the punishment for human sins as it is written according to the Bible?	excommunication from the religion	longer life	physical death	second or spiritual death	second or spiritual death
Religion-Faith	According to the Bible, is there anything that humans can do to be saved from Hell, the bottomless pit where worms dieth not?	Yes	No			Yes
Religion-Faith	At Nazareth, this Biblical figure grew and waxed in spirit. His name means the anointed one.	Isaac	Jesus Christ	Paul	Moses	Jesus Christ
Religion-Faith	According to the Bible, people are reconciled with God because of His Sons death at the cross in Mount Golgotha.	False	True			True
Religion-Faith	According to the Bible, Jesus turned water to wine in this wedding feast that He had attended in Cana. Which of His miracles was this?	last miracle	second miracle	least miracle	first miracle	first miracle
Religion-Faith	According to the Bible, who should believers use as mediator between them and God when they pray?	Mary	Joseph	Jesus Christ	John, the Baptist	Jesus Christ
Religion-Faith	Which epistle states that there is one mediator between God and men?	Ephesians	Philemon	Romans	Timothy	Timothy
Religion-Faith	According to the King James Version of the Bible, what did God command people to do always, day and night?	rejoicing	drinking wine	sinning	praying	praying
Religion-Faith	In the Bible, are there any verses that strictly mention “trinity” as a term?	Yes	No			No
Religion-Faith	What three things does the religious concept of the Trimurti represent?	Father, Grandfather, and Son	Heaven, Earth and Hell	Father, Mother, and Child	Creator, Protector, and Destructor	Creator, Protector, and Destructor
Religion-Faith	Biology divides cellular life forms into three basic life domains. What are they?	Endoderm, Mesoderm, and Exoterm	Archaea, Glycosis, and Endoderm	Archaea, Bacteria, and Eucaryota	Archaea, Mesoder, and Exoterm	Archaea, Bacteria, and Eucaryota
Religion-Faith	Is Nona the goddess of death in the Roman myth of the triple spinning fate goddesses?	Yes	No			No
Religion-Faith	In biology, is the Great Apes family a species trinity comprising of chimpanzees, gorillas, and orangutans?	Yes	No			No
Religion-Faith	Which one of these three basic chemical compounds can turn the blue litmus into red?	Salt	Base	None of them	Acid	Acid
Religion-Faith	St. Nicholas the Wonderworker is the patron saint of which of the following?	Merchants	All of these	Archers	Sailors	All of these
Religion-Faith	St. Nicholas is revered by both Orthodox and Catholic Christians.	True	False			True
Religion-Faith	Saint Nicholas is one of the sources of the holiday figure of Santa Claus.	True	False			True
Religion-Faith	Where was the historical Saint Nicholas born?	Asia Minor	Cartagena	His birthplace is unknown.	Rome	Asia Minor
Religion-Faith	St. Nicholas is believed to have made a pilgrimage to the Holy Land.	False	True			True
Religion-Faith	Saint Nicholas was released from prison in 313, after this emperor issued the Edict of Milan, extending official tolerance to Christianity.	Octavian	Marcus Aurelius	Constantine the Great	Diocletian	Constantine the Great
Religion-Faith	Saint Nicholas died on 6 December.	False	True			True
Religion-Faith	The splendid Basilica di San Nicola (Basilica of Saint Nicholas) is in Rome.	True	False			False
Religion-Faith	The historical Saint Nocholas was a Greek Bishop of what ancient town?	Myra	Beit Jala	Patara	Paternopoli	Myra
Religion-Faith	According to legend Saint Nicholas provided dowries to three young women who could not afford to marry.	True	False			True
Religion-Faith	Saint Brigitta was a Swedish nun and founder of the Bridgettine Order.	False	True			True
Religion-Faith	Nicknamed Black Angel, he was a prominent commander in the Chechen separatist movement against Russia.	Magomed Khanbiyev	Ruslan Gelayev	Mukhtar Suleimanov	Abdulkhalik Kurbanov	Ruslan Gelayev
Religion-Faith	His name means King of Kings and he ruled the Malian Empire for over twenty years.	Mansa Musa	Mustapha Kartali	Malcolm X	Margery Kempe	Mansa Musa
Religion-Faith	What statement is true about Saint Godric of Finchale?	He was never formally canonized.	He was an English hermit.	None of these	Both of these	Both of these
Religion-Faith	He was an African-American Muslim minister and an advocate for the rights of African Americans.	Lamen Kebe	Malcolm X	Sali-Bul Ali	Abdul Rahman Ibrahim Sori	Malcolm X
Religion-Faith	James, one of the Twelve Apostles of Jesus, was known by which of these names?	All of these	James, son of Alphaeus	James the Greater	James the Less	All of these
Religion-Faith	Junichiro Koizumi is a politician who served as Prime Minister of Japan.	False	True			True
Religion-Faith	He was a Supreme Pontiff of the Roman Catholic Church and Sovereign of Vatican City from 1978 until his death in 2005.	John Paul I	Pope John Paul II	Benedict XVI	Paul VI	Pope John Paul II
Religion-Faith	Margery Kempe was an English religious mystic whose autobiography is one of the earliest in English literature.	True	False			True
Religion-Faith	This Spanish knight founded the Society of Jesus in 1534.	Martin Luther	Ignatius of Loyola	Pope Paul V	John Calvin	Ignatius of Loyola
Religion-Faith	He wrote the third Gospel and the Acts of the Apostles.	Luke the Evangelist	John the Evangelist	Matthew the Evangelist	Mark the Evangelist	Luke the Evangelist
Religion-Faith	He was a Christian saint from Egypt and a prominent leader among the Desert Fathers.	Saint Menas	Anthony the Great	Saint Varus	Saint Rais	Anthony the Great
Religion-Faith	What statement is true about Ignatius Loyola, a Spanish knight from a Basque noble family?	He was the founder of the Jesuit Order.	He was canonized by Pope Gregory Ksaverity.	He was a religious leader during the Counter-Reformation.	All of these	All of these
Religion-Faith	St Anicetus was the first Roman Bishop to forbid Montanism.	False	True			True
Religion-Faith	Leo IX launched a dispute regarding celibacy of the clergy.	False	True			True
Religion-Faith	Mary Faustina Kowalska was a Russian nun and mystic, venerated by the Roman Catholic Church as a saint.	True	False			False
Religion-Faith	According to Christian tradition, this saint attached a silver hand to the icon of Theotokos, which has since then been known as Three-handed?	Ignatius of Antioch	Cosmas of Maiuma	John of Damascus	Abraham the Writer	John of Damascus
Religion-Faith	Vladimir the Great converted to Christianity and baptised all of Kievan Rus.	False	True			True
Religion-Faith	Saint Stephen is often depicted with a crown for martyrdom.	True	False			True
Religion-Faith	Saint Helena was Roman empress and the mother of Emperor Constantine the Great.	False	True			True
Religion-Faith	What is the earliest identified Christian house church?	Dura-Europos church	Monastery of Saint Anthony	Megiddo church	Saint-Pierre-aux-Nonnains basilica	Dura-Europos church
Religion-Faith	Megiddo church, one of the oldest church buildings discovered by archaeologists, is located in Israel.	True	False			True
Religion-Faith	This Coptic Orthodox monastery is located in an oasis in the Eastern Desert of Egypt.	St. George Monastery	St. Anthony Monastery	St. Bishoy Monastery	St. Mina Monastery	St. Anthony Monastery
Religion-Faith	Which statement is true about Saint-Pierre-aux-Nonnains basilica in Metz, France?	It was built in 380 AD.	It was originally built to be part of a Roman spa complex.	It is one of the oldest churches in Europe.	All of these	All of these
Religion-Faith	The Church of Our Lady Mary of Zion is an Ethiopian Orthodox Church.	False	True			True
Religion-Faith	What is the oldest cathedral in Germany?	Hildesheim Cathedral	Cathedral of Trier	Regensburg Cathedral	Aachen Cathedral	Cathedral of Trier
Religion-Faith	The Church of Saint Simeon Stylites is located in Syria.	True	False			True
Religion-Faith	Which of these churches was designed by Isidore of Miletus and Anthemius of Tralles, who were professors of geometry at the University of Constantinople?	Saint Catherine’s Monastery	None of these	The Church of Our Lady Mary of Zion	Hagia Sophia	Hagia Sophia
Religion-Faith	Which monastery lies at the foot of Mount Sinai, where, according to the Hebrew Bible, Moses received the Ten Commandments from God?	St. Anthony Monastery	St. Simeon Monastery	St. Paul Monastery	Saint Catherine’s Monastery	Saint Catherine’s Monastery
Religion-Faith	What church was built over the cave that tradition marks as the birthplace of Jesus of Nazareth?	Church of the Nativity, Raleigh	All of these	Church of the Nativity, Bethlehem	Church of the Nativity, Arbanassi	Church of the Nativity, Bethlehem
Religion-Faith	Emanuel Swedenborg is a Dutch scientist, philosopher, mystic and theologian.	True	False			False
Religion-Faith	What did Emanuel Swedenborg claim?	all of these	that the presence of the spiritual sense makes the Word Divine	that the Second Coming of Jesus Christ had occurred	that the Last Judgement had already occurred	all of these
Religion-Faith	Emanuel Swedenborg claimed that he could talk with angels, demons and other spirits.	False	True			True
Religion-Faith	What prominent Swedish author called Emanuel Swedenborg nothing but a fool?	Carl Jung	August Strindberg	Honoré de Balzac	Johan Henrik Kellgren	Johan Henrik Kellgren
Religion-Faith	In 1710, Emanuel Swedenborg made a grand tour through the Netherlands, France, and Germany.	True	False			True
Religion-Faith	Emanuel Swedenborg lived in the 19th century.	False	True			False
Religion-Faith	Emanuel Swedenborg supported the Christian doctrine of the Trinity.	False	True			False
Religion-Faith	Which of these is a work by Emanuel Swedenborg?	Heaven and Hell	All of these	The Last Judgment	Arcana Coelestia	All of these
Religion-Faith	What happened in April 1745, when Emanuel Swedenborg was having dinner in a private room at a London tavern.	Darkness fell upon his eyes.	He hurried home.	All of these	He saw a man sitting in the corner, who told him: Do not eat too much!	All of these
Religion-Faith	How many saints are recognized in Judaism ?	613	3	4	0	0
Religion-Faith	The first five books of the Old Testament are referred to as what?	The Torah	The Sacred Writings of Abraham	The Code	The Bible	The Torah
Religion-Faith	In Judaism, who is considered to be the first Jew ?	Abraham	Moses	Noah	Adam	Abraham
Religion-Faith	Why is the city of Hebron so important to Judaism ?	It is where the first Capital of Israel stood	It is believed that Abraham, Sarah, Issac, Rebekkah, Leah and Jacob are buried there	It was a stop on the way out of Egypt	It is where Jeremiah was born	It is believed that Abraham, Sarah, Issac, Rebekkah, Leah and Jacob are buried there
Religion-Faith	In the context of Judaism, who was Abrahams wife ?	Leah	Rachel	Sarah	Rebekkah	Sarah
Religion-Faith	How many laws are in the first five books of the Old Testament?	2150	1000	613	100	613
Religion-Faith	Why will Jews not eat pork?	Pigs are symbols of evil	Pigs cause disease if not properly cooked	Pigs do not chew their cud and they do not have cloven hoofs	Pigs are dirty	Pigs do not chew their cud and they do not have cloven hoofs
Religion-Faith	In Judaism, what do we call food that is permissible to be eaten?	Parve	Kosher	Fleisch	Gribnitz	Kosher
Religion-Faith	According to Judaism, what work is permissible on Sunday?	Only transportation to synagogue	Charity	None	Any work	Any work
Religion-Faith	What does the word Rabbi mean?	My overseer	MY priest	My leader	My teacher	My teacher
Religion-Faith	The witch hunts started as a result of the superstitions of some Catholic Monks. This Dominican monk is considered to be the initiator of the witch hunts as he prepared a detailed manual of deviltry for the Church.  It did not take long before women in Southern France were sent to the stake, condemned for cohabitation with the devil.	Thomas Aquinas	John XXII	Gregory	Hugo de Boniols	Thomas Aquinas
Religion-Faith	The first woman accused of witchcraft was burned around 1275. This was the reason for her condemnation.	Bringing misfortune	Participating in witch ring-dance rituals	Healing a child with magical water	Having intercourse with the devil	Having intercourse with the devil
Religion-Faith	Many of witchcraft confessions were extorted by means of torture, called ordeal. This method of torture was not used during the process of the ordeal.	The Iron Maiden	The Thumbscrew	The sound of trickling water	Hot pincers	The sound of trickling water
Religion-Faith	Burning women who were supposedly witches was a common practice on the European continent. In England, however, they punished witches in this way.	Starved them to death	Hanged them	Buried them alive	Stabbed them with a silver lance	Hanged them
Religion-Faith	Most of the victims of the witch hunts were women. However, there were some men also burned, accused of being witches. This is why.	They were more intelligent than other people	They collected herbs	They tried to protect women accused of witchcraft	They often went out for a walk during full moon	They tried to protect women accused of witchcraft
Religion-Faith	As the witch hunts expanded, any woman could be tried as a witch, but in the beginning these were the most common victims of the Holy Inquisition.	Educated women	Beautiful young girls	Old, lonely women	Women of middle age who gave birth to twins	Old, lonely women
Religion-Faith	It was a common conception that the number of people involved in the witchcraft activities could be boundless. For example, in 1609 the witch hunting French official Pierre de Lancre stated that all 30,000 dwellers of the French region Labourd were witches, including  these people.	Physicians	Young girls	Priests	Teachers	Priests
Religion-Faith	The famous Salem Witch trial started with an incident in January, 1692. A Caribbean-born slave was accused of initiating the witch phenomenon. Twenty more people were killed as no one of them confessed to being a witch. What was the reason that triggered the Salem witch craze?	Several babies in the town were born dead	There were innumerable storms over the town destroyed the crops	A severe drought made the local river dry up	Eight little girls from the town got ill with strange symptoms such as convulsions, incomprehensible speech, and trance-like states	Eight little girls from the town got ill with strange symptoms such as convulsions, incomprehensible speech, and trance-like states
Religion-Faith	This was a common torture method used in Scotland, which made the accused witch confess her deeds. The method caused hallucinations and made it easy for the inquisitors to extort confessions to flying, turning into animals, meeting the devil and taking part in witches’ Sabbaths.	Whipping	The Iron Maiden	Sleep deprivation	Overheating	Sleep deprivation
