Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Television	Hey, Luke Skywalker, use the force. was a throwaway remark from which of the following characters?	Cmdr. Peter Quincy Taggart, Galaxy Quest	Sarah Connor, Terminator 2	Han Solo, Return of The Jedi	John Spartan, Demolition Man	John Spartan, Demolition Man
Television	Which film is the quote from? 	Mars Attacks!	Tremors 2	Dune	Independence Day	Independence Day
Television	Which film contains this Caroll-inspired quote?	Twelve Monkeys	Men In Black II	THX 1138	The Matrix	The Matrix
Television	Which 1990 film does this strange sounding quote come from?	Judge Dredd	The Hitch-Hikers Guide to the Galaxy	Total Recall	The Fifth Element	Total Recall
Television	Which film does the following quote come from?	Star Wars V: The Empire Strikes Back	THX 1138	Caravan of Courage: An Ewok Adventure	Star Wars II: Attack of the Clones	THX 1138
Television	What year was ESPN launched?	1980	1979	1977	1978	1979
Television	The first sporting event that aired on ESPN was a slow pitch softball game.	False	True			True
Television	In 2005, ESPN aired its last NFL Sunday Night Football game. What network took over broadcasting the Sunday night game for the 2006 NFL season ?	CBS	ABC	FOX	NBC	NBC
Television	ESPN and NBC are sister stations.	False	True			False
Television	Which of the following is NOT an ESPN network.	All are ESPN networks	ESPN Classic	ESPNEWS	ESPN 2	All are ESPN networks
Television	In a scene of the movie Sentinel, Michael Douglas character is watching Monday Night Countdown on ESPN.	True	False			False
Television	Which of the following companies acquired ESPNs parent company, Capital Cities/ABC in 1995?	The Walt Disney Company	The Anheuser-Busch Company	Nabisco Company	The Exxon Corporation	The Walt Disney Company
Television	In what year was Kermit the Frog introduced?	1959	1953	1955	1962	1955
Television	When Kermit first appeared on television he was more like a lizard than a frog.	False	True			True
Television	What is the name of Kermit the Frogs nephew?	George	Freddy	Robin	Mort	Robin
Television	In what year were Kermit the Frog and Miss Piggy married?	1982	1984	1985	1986	1984
Television	A statue of Kermit and Jim Henson was erected on the campus of Jim Hensons alma mater, the University of Maryland.	True	False			True
Television	What talk show did Kermit the Frog host in 1994 as an April Fools joke?	The Tonight Show	Nightline with Ted Koppel	Saturday Night Live	Larry King Live	Larry King Live
Television	In 1996 Kermit the Frog was awarded an honorary doctorate in Amphibious Papers by what British University?	Oxford University	University of London	Southampton College	Northampton College	Southampton College
Television	Kermit the Frogs creator chose him as the main Muppet character because frogs were his favorite animals.	True	False			False
Television	This SpongeBob character is a big lobster and a life guard at the beach.	Patrick	Mr. Krabs	Sandy	Larry	Larry
Television	SpongeBob and Patrick love to catch these in nets.	Jellyfish	Clams	Angel Fish	Gold Fish	Jellyfish
Television	This quote belongs to which Teenage Mutant Ninja Turtles character?	The Shredder	Lord Dregg	Splinter	Krang	Krang
Television	In TV-series Teenage Mutant Ninja Turtles, which of the Turtles invents gadgets used by the other Ninja Turtles?	Leonardo	Raphael	Donatello	Michelangelo	Donatello
Television	This quote belongs to which character from Teenage Mutant Ninja Turtles?	Lord Dregg	Foot Soldier	The Shredder	Krang	The Shredder
Television	The TV show Threes Company first aired in 1977.	True	False			True
Television	The popular sitcom Threes Company ended its run in 1984.	True	False			True
Television	Jack Tripper moved in the apartment in the third episode of the show Threes Company.	False	True			False
Television	Terri Alden moved in with Jack and Janet in the second season of the TV series Threes Company.	True	False			False
Television	The sitcom Threes Company was on on the air for a total of 6 seasons.	True	False			False
Television	Don Knotts played Ralph Furley on the show Threes Company.	True	False			True
Television	Did Joyce DeWitt appear in all episodes of Threes Company?	Yes	No			No
Television	Did Richard Kline portray Larry Dallas on sitcom Threes Company?	Yes	No			Yes
Television	On the TV show Threes Company, Jack and the gang hung out at the local bar named The Regal Beagle.	True	False			True
Television	Suzanne Summers starred as Chrissy Snow on the show Threes Company.	True	False			False
Television	What year did The Mary Tyler Moore Show first hit the US airwaves?	1970	1973	1971	1972	1970
Television	What year did The Andy Griffith Show debut?	1961	1960	1963	1962	1960
Television	What year did the Gilligans Island series premiere on US television?	1964	1967	1966	1965	1964
Television	What year did Hogans Heroes first hit the US airwaves?	1966	1968	1967	1965	1965
Television	What year did I Love Lucy first appear on TV?	1954	1952	1951	1953	1951
Television	What year did the show My Three Sons first hit the air?	1960	1962	1963	1961	1960
Television	What year did Its About Time first hit the US airwaves?	1968	1967	1969	1966	1966
Television	The Doris Day show first hit the US airwaves in what year?	1969	1971	1970	1968	1968
Television	The show Julia starring Diahann Carroll made its television debut in what year?	1970	1968	1971	1969	1968
Television	What year did Room 222 debut in the United States?	1969	1971	1972	1970	1969
Television	Which character from Greys Anatomy said this: Look, Im gonna go upstairs and take a shower, OK? And when I get back down here, you wont be here.?	Cristina	Meredith	Izzie	Derek	Meredith
Television	Which of the interns on the show Greys Anatomy made the following statement: Men dont buy tampons!?	George	Burke	Derek	Chief Webber	George
Television	Which surgical attending from the medical drama Greys Anatomy delivered these words: The only person that can keep a promise so big is God, and I havent seen him pick up a scalpel lately.?	Chief Webber	Dr. Burke	Dr. Bailey	Dr. Sheppard	Dr. Burke
Television	Which Greys Anatomy character said this: If I miss a real procedure because of this case, theyre gonna call me 007 because I killed you.?	Addison	Cristina	Izzie	Meredith	Cristina
Television	Which intern from the Greys Anatomy TV series said this: Go for it, man. Get yours, Im down with the rainbow. Oh, are you not gay??	George	Alex	Izzie	Cristina	Alex
Television	Who are these characters from the show Greys Anatomy talking about?:	Dr. Addison Shepherd	Dr. Hahn	Dr. Ellis Grey	Dr. Bailey	Dr. Bailey
Television	The following words belong to which Greys Anatomy character: My mommys a filthy whore.?	Cristina	Izzie	Addison	Meredith	Meredith
Television	Who was Dr. Bailey from Greys Anatomy talking to when she said this:	Burke and Cristina	Derek and Meredith	George and Izzie	Alex and Izzie	Derek and Meredith
Television	Which of these characters from Greys Anatomy made this statement about surgery: Its like candy, but with blood. Which is so much better!?	Meredith	Izzie	Dr. Bailey	Cristina	Cristina
Television	Who delivered this line on the show Greys Anatomy: I love you, in a really, really big pretend to like your taste in music, let you eat the last piece of cheesecake, hold a radio over my head outside your window, unfortunate way that makes me hate you, love you. So pick me, choose me, love me.?	Addison	Izzie	Meredith	Cristina	Meredith
Television	Who is Izzie talking about on the show Greys Anatomy when she asks the following question: What self-respecting surgeon wears salmon-colored scrubs??	Burke	Addison	Derek	Dr. Bailey	Addison
Television	In Beverly Hills, 90210, what was the name of the television show that Steves mom Samantha Sanders starred in?	The Hamptons	The Hortons	The Hansons House	The Hartley House	The Hartley House
Television	Who was Brandon with the night Kelly got burned in the fire on the popular TV show Beverly Hills, 90210?	Tracey	Clair	Susan	Emily	Emily
Television	On Beverly Hills, 90210, what does David Silvers dad Mel, do for a living?	Dentist	Accountant	Doctor	Real Estate Agent	Dentist
Television	On Beverly Hills, 90210, when does Cindy Walsh discover that Kellys mother Jackie has a problem with cocaine?	Peach Pit	Mother/Daughter Fashion Show	Thanksgiving dinner at the Walshs	Christmas at the Martins	Mother/Daughter Fashion Show
Television	What was the name of the mobster in Beverly Hills, 90210 who supposedly had Dylans father killed?	Frankie Capolia	Anthony Bussichio	Tony Marchette	Duke Fertudi	Tony Marchette
Television	What is the name of Dylans mother who lives in Hawaii in the series Beverly Hills, 90210?	Rose	Iris	Lily	Daisy	Iris
Television	When Beverly Hills character Andrea is run over by a hit-and-run driver, what does she see?	Driver	Witness	License Plate	Stars	Stars
Television	What is the name of the rich guy whom Brenda almost married in Vegas on the soap opera Beverly Hills, 90210?	Noah	Stuart	Dylan	Rick	Stuart
Television	What RB artist did Donna get to perform at a festival in an episode of Beverly Hills, 90210?	Usher	Babyface	Jodeci	Bryan McKnight	Babyface
Television	Which of the girls from Beverly Hills, 90210 handcuffed herself to Brandons bedposts?	Valerie	Claire	Donna	Kelly	Claire
Television	Which Beverly Hills babe did Colin Robbins know long before he moved out to LA to further his art career?	Brenda	Kelly	Claire	Valerie	Valerie
Television	Where did Donna meet Noah on the hit show Beverly Hills, 90210?	The Peach Pit After Dark	Hawaii	New Orleans	The Peach Pit	Hawaii
Television	When Roy Randolph comes to the campus to direct a play in an episode of Beverly Hills, 90210, Brenda gets the lead. What is the name of the play?	Cat on a Hot Tin Roof	Breakfast at Tiffanys	The King and I	Romeo and Juliet	Cat on a Hot Tin Roof
Television	What is the name of the blonde in Beverly Hills, 90210 whom Steve helped to practice for the lead against Brenda?	Laura	Lisa	Amy	Mary	Laura
Television	Who does Andrea lose her virginity to on the soap opera Beverly Hills, 90210?	Peter	Jesse	Dan	Brandon	Dan
Television	What is the name of the dog in Beverly Hills, 90210 that escaped from the animal testing lab on campus and was found Brenda and Donna?	Henry	Charlie	Rocky	Spot	Rocky
Television	What is the name of the wheel-chair bound professor that comes between Kelly and Brandon on the show Beverly Hills, 90210?	Professor Nicholson	Professor Patricks	Professor Randall	Professor Finely	Professor Finely
Television	What is the name of the girl Kelly from Beverly Hills, 90210 meets in rehab who becomes obsessed with her life?	Sarah	Celeste	Chloe	Tara	Tara
Television	On the TV show Beverly Hills, 90210, Suzanne got involved with a guy who helped in stealing all of Dylans money and taking Erica away to South America. What was the guys name?	Kyle	Kevin	Chris	Curtis	Kevin
Television	What is the name of Kelly and Davids sister in Beverly Hills, 90210?	Erin	Camille	Joy	Gina	Erin
Television	What Beverly Hills character discovers Andreas affair with married med-student Peter?	Dylan	Donna	Kelly	Brandon	Dylan
Television	What is the name of the boutique that Donna and Kelly open together in Beverly Hills, 90210?	Donnas Designs	Martin and Taylor	Best Dressed	Now Wear This	Now Wear This
Television	What did Beverly Hills characters Steve and Janet name their daughter?	Madeline	Marisol	Margaret	Marjorie	Madeline
Television	In Beverly Hills, 90210, Donna lost her virginity to Noah.	True	False			False
Television	What is the name of the hotel that Dylan McKay lived in during his early teen years and later in the show Beverly Hills, 90210?	The Beverly Inn	West Beverlys Seaside Resort	The Belage Hotel	Hollywood Hills Hotel	The Belage Hotel
Television	Who created the animated series Family Guy?	Seth Green	Seth McFarlane	Seth Rogen	Rachel McFarlane	Seth McFarlane
Television	What Family Guy character is know for saying, Giggity Giggity Giggity?	Brian Griffin	Peter Griffin	Glen Quagmire	Cleveland	Glen Quagmire
Television	In the Family Guy episode Oceans Three and Half, bonnie (Joe Swanson’s wife) gives birth.	False	True			True
Television	In the Family Guy animated series, what problem does Brian Griffin have?	Alcoholism	Bulimia	Tobacco addiction	Heart problems	Alcoholism
Television	Peters friend Cleveland Brown on the Family Guy animated series is owner of which of these?	Pharmacy	Police station	Brewery	Delicatessen	Delicatessen
Television	In the episode Family Guy Lois Kills Stewie, Stewie mistakes Stan Smith from American Dad! for who?	Glen Quagmire	Chris Griffin	Joe Swanson	Brian Griffin	Joe Swanson
Television	In the Family Guy episode Meet the Quagmires, Brian sings what song that nobody has heard yet?	Love in This Club	Piano Man	Let It Rock	Never Gonna Give You Up	Never Gonna Give You Up
Television	On Sunday, September 28, 2008 began the airing of Season 6 of the animated TV series Family Guy.	False	True			False
Television	What was the first episode of the animated series Family Guy called?	Death Has A Shadow	The Man with Two Brians	Y2K000	McStroke	Death Has A Shadow
Television	On Family Guy, which character accidentally goes into Stewies time machine and gets lost in the episode Road to Germany?	Cleveland Brown	Mort Goldman	Pter Griffin	Lois Griffin	Mort Goldman
Television	What is the name of the main character in 1960s TV-series, The Avengers?	John Steed	John Doe	John Law	John Finn	John Steed
Television	What type of car does the protagonist in TV-series, The Avengers own?	Skoda	Bentley	Mercedes Benz	Alfa Romeo	Bentley
Television	In TV-series, The Avengers, what type of outfit does the main character wear?	Cap and cane	Bowler hat and umbrella	Briefcase and pipe	Striped suit and monocle	Bowler hat and umbrella
Television	What actress played Tara King, the third Avenger Girl, in The Avengers?	Jane Seymour	Stephanie Beacham	Britt Ekland	Linda Thorson	Linda Thorson
Television	In 1960s TV-series, The Avengers, the main characters boss is known by what name?	Grandpa	Auntie	Uncle	Mother	Mother
Television	What year was the pilot episode of  The Avengers broadcast?	1964	1958	1966	1961	1961
Television	In what year was the last episode of  The Avengers broadcast in Britain?	1967	1969	1972	1974	1969
Television	What happened to Emma Peel, after she quit as an Avenger Girl on The Avengers?	She was killed in action by an enemy agent.	She was picked up by her supposedly deceased husband, Peter Peel.	She was defected to the other side.	She was promoted to become head of Intelligence Service.	She was picked up by her supposedly deceased husband, Peter Peel.
Television	What year did the TV show Lost in Space premier?	1966	1967	1965	1964	1965
Television	Armando Catalano is the birth name of Guy Williams, who portrayed one of the main characters on Lost in Space.	True	False			True
Television	In the TV series Lost in Space, which actress played John Robinsons wife, Maureen?	June Lockhart	Angela Cartwright	Marta Kristen	June Kirsten	June Lockhart
Television	On the popular show Lost in Space the line Warning! Warning! was often repeated by The Robot.	True	False			True
Television	Which actor portrayed the enemy agent Dr. Smith in the TV series Lost in Space?	Jack Elam	Jonathan Harris	Victor Bruno	Carroll OConnor	Jonathan Harris
Television	Lost in Space was chosen over Star Trek by CBS.	False	True			True
Television	What was the original name of the spacecraft in which the Robinsons traveled in the series Lost in Space?	Jupiter 2	Apollo 13	Jupiter 4	Gemini 12I	Gemini 12I
Television	What Rock icon sang the theme song to the Dog the Bounty Hunter show?	Gene Simmons	Mick Jagger	Ozzy Osbourne	Alice Cooper	Ozzy Osbourne
Television	Most of the series of the Bounty Hunter take place in the state of Hawaii. In 2006 several episodes were filmed in Dogs original home state. Which state was this?	California	Montana	Texas	Colorado	Colorado
Television	How many children did Dog had before his marriage in 2006?	10	8	12	4	12
Television	Dog is actually only 5 foot 7 (1.7 m) inches tall and wears special boots that make him appear larger.	True	False			True
Television	Dog from the Dog the Bounty Hunter show got remarried in 2006. What number marriage was that for him?	7th	5th	3th	4th	7th
Television	What was the bail amount set to Dog the Bounty Hunter when he was arrested in 2006?	$20,000	$500,000	$100,000	$300,000	$300,000
Television	The childrens television series Captain Kangaroo aired on this network from 1955-1984.	PBS	NBC	CBS	ABC	CBS
Television	How many years was the show Captain Kangaroo live?	15	9	4	8	4
Television	In what year was the hour-long program Captain Kangaroo shortened to a half-hour program?	1979	1981	1977	1978	1981
Television	This actor played Mr. Green Jeans on the long-running program Captain Kangaroo.	Sam Levine	Cosmo Allegetti	Bing Crosby	Hugh Brannum	Hugh Brannum
Television	Which character did Sam Levine play on the childrens program Captain Kangaroo?	The Banana Man	Bunny Rabbit	Mr. Whispers	Mr. Moose	The Banana Man
Television	Who was the puppet man who performed Bunny Rabbit and Mr. Moose as well as several other lesser puppet characters on the show Captain Kangaroo?	Sam Levine	Cosmo Gus Allegretti	John Burstein	Hugh Barnuum	Cosmo Gus Allegretti
Television	Did the Captain and Mr. Greenjeans from the show Captain Kangaroo appear in the production The Missing Paint Mystery?	No	Yes			Yes
Television	Did Peter Marshall and the stars from Hollywood Squares ever appear on the Captain Kangaroo show?	Yes	No			No
Television	When the Captain Kangaroo program went off the air, many of its writers were hired to work on what program?	Sesame Street	The Mickey Mouse Club	The Electric Company	Mr. Rogers Neighborhood	Sesame Street
Television	Which Buffy the Vampire Slayer character accidentally killed Tara with a wayward bullet?	Wesley	Warren	Andrew	Jonathan	Warren
Television	Which character died in the last episode of the hugely popular Buffy the Vampire Slayer?	Buffy	Andrew	Anya	Tara	Anya
Television	Which network started airing Ugly Betty in the USA?	NBC	FOX	ABC	CBS	ABC
Television	The show Ugly Betty is based on a telenovela of which nation?	Costa Rica	Spain	Colombia	Santo Domingo	Colombia
Television	America Ferrara, who stars as Betty on the show Ugly Betty, did not appear in which of these films?	Real Women Have Curves	Gotta Kick It	The Sisterhood of the Travelling Pants	Frida	Frida
Television	In which country was actress America Ferrera born?	The USA	Columbia	Mexico	Costa Rica	The USA
Television	What is Bettys last name in the TV series Ugly Betty?	Suarez	Zunyiga	Rodriguiz	Sanchez	Suarez
Television	On the show Ugly Betty, who is Bettys immediate boss at Mode Magazine?	Daniel Meade	Wilhemina Meade	Marc Meade	Bradford Meade	Daniel Meade
Television	In the TV series Ugly Betty, what is the name of Bettys nephew, who is a big fan of Mode Magazine and  the  fashion world in general?	Walter	Justin	Joshua	Matthew	Justin
Television	This actor, who was in Zoot Suit, An Officer and a Gentleman, and the great Spanish-language movie El Norte, plays Bettys father, Ignacio on the show Ugly Betty.	Enrique Castillo	Tony Castillo	Enrico Gomez-Cruz	Tony Plana	Tony Plana
Television	Who portrays Wilhemina, the villainous rival for the position of editor of Mode Magazine in the series Ugly Betty?	Angela Bassett	Vaness L. Williams	Judith Light	Rsalyn Kind	Vaness L. Williams
Television	Who portrays Walter, Bettys boyfriend on the show Ugly Betty?	Enrico Gomez-Cruz	Kevin Sussman	Alan Dale	Eric Mabus	Kevin Sussman
Television	Where in New York City does Betty live in the popular TV series Ugly Betty?	Flatbush, Brooklyn	Jackson Heights, Queens	Brooklyn Heights, Brooklyn	Riverdale, The Bronx	Jackson Heights, Queens
Television	On the show Ugly Betty, what is the name of the employee at Mode, who wants Bettys job?	Sofia	Gina	Amanda	Christina	Amanda
Television	For a short time Bettys boyfriend on Ugly Betty dumps her for another neighbor. Why does the neighbor want to be with him?	To get a good deal on a plasma TV	To get a good deal on an airplane ticket	To hurt Betty	To hurt Hilda	To get a good deal on a plasma TV
Television	In the TV series Ugly Betty, Daniels father cheated on Daniels mother with a former model for Mode. What identical gift did he give to both his wife and mistress?	A copy of The Mona Lisa	A German-built car	A Swiss-made music box	A Swiss-made gold watch	A Swiss-made music box
Television	Bettys father on the show Ugly Betty left Mexico and never applied for US citizenship. Why?	He owed money to his patron in La Puebla.	He killed a man in Mexico.	He had a criminal record in Vera Cruz.	He ran away from jail in Mexico.	He killed a man in Mexico.
Television	In the TV series Ugly Betty, Wilhemina offers Betty a check for  $20,000. What does Betty need the money for?	Medical expenses for her father	Her sisters business	A lawyer	Graduate school	A lawyer
Television	In the last episode of Ugly Betty for 2006, Bettys family Christmas celebration is interrupted by something terrible. What is it?	Her father is rushed to the hospital.	Her father is arrested.	Her boss has lost the book.	Her sister is rushed to the hospital.	Her father is arrested.
Television	Where do The Simpsons live on the popular show of the same name?	Shelbyville	Springfield	Springfield, Illinois	none of these	Springfield
Television	Where does fictional character Homer Simpson work?	Bowlarama	Kwikee Mart	Nuclear Power Plant	Moes Tavern	Nuclear Power Plant
Television	In the animated series The Simpsons, Homer and Marges children are named Maggie, Lisa, and Bart.	False	True			True
Television	Bart and Milhouse from the animated show The Simpsons are friends.	True	False			True
Television	Who was framed by Sideshow Bob on The Simpsons?	Barney	Krusty	Moe	Snake	Krusty
Television	Who lives next door to the Simpsons on the popular animated show?	Ned Flanders	Kent Brockman	Troy McClure	Mayor Quimby	Ned Flanders
Television	Maude, from the self-titled show, had a housekeeper named Florida who went on to get her own show. What was the name of that show?	Silver Spoons	Gimme a Break	Good Times	Whats Happening	Good Times
Television	How many Emmys did Maude win during its run?	2	0	1	3	1
Television	In what year did the TV show Maude come to an end?	1980	1981	1978	1975	1978
Television	Norman Lear, the producer of All in the Family, originally wanted Phyllis Diller to play the part of Maude. Unfortunately she was too busy with her Vegas Show.	True	False			False
Television	At the end of the series Maude, Maude ran for political office and won. What office did she win?	Governor	Congresswoman	Senator	Mayor	Congresswoman
Television	In the opening episode of season 2 of Buffy the Vampire Slayer, When She Was Bad, its been a quiet summer in Sunnydale with very little vampire activity.	True	False			True
Television	In the episode of Buffy the Vampire Slayer, When She Was Bad, what dastardly deed is the Anointed One trying to accomplish?	Create a spell to weaken Buffy	Kill Buffy	Bring back the master	Kidnap all of Buffys friends	Bring back the master
Television	Xander and Willow kissed in the opening episode of season 2 of Buffy the Vampire Slayer.	True	False			False
Television	Buffy the Vampire Slayer episode School Hard features the first appearance of the vampires Spike and his girlfriend Drusilla.	True	False			True
Television	In the Buffy episode Inca Mummy Girl, Xander falls for a foreign exchange student. What was her name?	Ampata	Angelique	Ariel	Andromeda	Ampata
Television	In the Buffy episode Reptile Boy, Buffy and Willow are offered as a sacrifice to a reptile god.	False	True			False
Television	In the Buffy the Vampire Slayer episode Halloween, this man performs the spell that makes everyone wearing one of his Halloween costumes take on the personality of whatever they are dressed as.	Ethan Allen	Ethan Rayne	Ethan Jones	Ethan Raine	Ethan Rayne
Television	In the Buffy episode Lie to Me an old friend of Buffys arrives in Sunnydale. What is his name?	Jerry Ford	Billy Fordham	Ford Prefect	Ford Fairlane	Billy Fordham
Television	In the episode The Dark Age from the Buffy the Vampire Slayer series, Ethan Rayne returns. By what name does he refer to Giles?	Rupert	Rupert the ripper	Rip	Ripper	Ripper
Television	In the Buffy episode Whats My Line, (parts 1  2) a new slayer arrives in town.	False	True			True
Television	In the episode of Buffy the Vampire Slayer called Bad Eggs, the kids have to take care of eggs as though they were children.	False	True			True
Television	Xander hardboiled his son and almost ate him in an episode of the second season of Buffy the Vampire Slayer.	True	False			True
Television	In the episode Surprise Buffy the Vampire Slayer is celebrating which birthday?	16th	17th	18th	15th	17th
Television	Buffy loses her virginity in the episode Surprise in the second season of Buffy the Vampire Slayer.	True	False			True
Television	In the second season of Buffy the Vampire Slayer, as a result of having sex with Buffy, Angel loses his soul.	True	False			True
Television	How does Buffy destroy The Judge in the Buffy the Vampire Slayer episode Innocence?	She stabs him with Kendras favorite stake Mr. Pointy.	She bores him to death with her whining.	She decapitates him.	She blows him up with a rocket launcher.	She blows him up with a rocket launcher.
Television	What happens to Oz in the episode Phases of Buffy the Vampire Slayer?	He becomes a vampire.	He becomes a werewolf.	He becomes a zombie.	He dies.	He becomes a werewolf.
Television	In the Buffy episode Bewitched, Bothered and Bewildered, after Cordelia breaks up with him, Xander has Amy (last seen in the episode The Witch in season 1) cast a spell to make her love him again.	False	True			True
Television	Which character dies in the Buffy the Vampire Slayer episode Passion?	Jenny	Joyce	Kendra	Willow	Jenny
Television	In the Buffy episode I Only Have Eyes for You, Buffy and Angel are both possessed by ghosts.	True	False			True
Television	In the episode Go Fish from the second season of Buffy the Vampire Slayer, who goes undercover on the swim team to find out why swimmers have been mysteriously disappearing?	Cordelia	Oz	Willow	Xander	Xander
Television	Who dies in the episode Becoming, Part One from the second season of Buffy the Vampire Slayer?	Kendra	Drusilla	Angel	Xander	Kendra
Television	In the Buffy episode Becoming, Part Two, Drusilla teams up with Buffy to stop Angelus.	True	False			False
Television	In the last episode of the second season of Buffy the Vampire Slayer, Buffy leaves town after stopping Angelus.	True	False			True
Television	What was Family Guy character Mr. Weed wearing in the kitchen in the episode in which he was invited to the Griffins house for dinner?	a red shirt	cowboy boots	blue socks	white underwear	white underwear
Television	Where did Peter pretend to be deaf in the animated sitcom Family Guy?	He has never pretended to be deaf.	at the airport	at the drug store	in bed, with Lois	at the airport
Television	What does Peter offer to Lois when he worked as a hooker on the TV show Family Guy?	a BJ for 2 nights at Caesars in Vegas	an unforgettable night	free sex for 5 minutes	a Cleveland steamer	a Cleveland steamer
Television	On the TV show Family Guy, what did Stewie have Brian write about when he thought he was about to die from cancer?	a squiggly line	a peanut	the Evil Monkey	a chipmunk	a squiggly line
Television	What happens to Chris when he spawns up the stream like a salmon on the TV show Family Guy?	He finds a salmon mate.	He ends up out of the water and suffocates.	A bear catches him.	He gets caught by a fisherman.	A bear catches him.
Television	What do Bill Clinton and Peter DONT do together in the Family Guy episode Bill and Peters Bogus Journey?	Smoke Pot	Eat a pig	Have sex	Play Dance Dance Revolution	Eat a pig
Television	Complete this line from Family Guy and name the character who delivered it: Um, you know feel free to say no to this but ...	would you pet my coin purse? Peter	would you mind shaving my coin purse? Stewie	would you scratch my coin purse? Brian	would you tickle my coin purse? Chris	would you mind shaving my coin purse? Stewie
Television	How did Peter, the protagonist of Family Guy, meet Brian?	None of these	It is never explained.	Brian was cleaning Peters windshield for money.	The former neighbors left Brian behind when they moved.	Brian was cleaning Peters windshield for money.
Television	What TV star does Meg worship in the Family Guy episode The Story on Page One?	Neil Patrick Harris	Luke Perry	Joey Lawrence	Tom Cruise	Luke Perry
Television	In an episode of the TV show Family Guy, Brian caught Meg kissing the TV screen. Whose image was she kissing?	Dan Rather	Luke Perry	Bill Cosby	Tom Tucker	Tom Tucker
Television	Finish this Family Guy quote: Holy crip, hes a ______.	croople	crapple	cripple	crappole	crapple
Television	Lois is playing the piano at the beginning of the Family Guy theme song.	True	False			True
Television	What did Peter discover in his back yard in the Family Guy episode Petergiest?	a long lost Shakespeare sonnet book	a necklace	a bone Brian had buried	an Indian skull	an Indian skull
Television	In an episode of Family Guy, Peter accused his doctor of molesting him when undergoing this type of medical test.	Prostate Exam	Checking for STDS	Blood Test	Flu Shot	Prostate Exam
Television	When did the show Hawaii Five-O first air on TV?	9/20/1978-4/26/1981	9/20/1968-4/26/1980	9/20/1958-4/26/1972	9/20/1964-4/20/1977	9/20/1968-4/26/1980
Television	Who created the show Hawaii Five-O?	Jack Lord	Stoney Burke	George Litto	Leonard Freeman	Leonard Freeman
Television	Whom did Jack Lord portray on the show Hawaii Five-O?	Danny Wiliams	Steve McGarrett	Duke Kokua	Jonathon Manicote	Steve McGarrett
Television	What was the name of the second-in-command at Five-O ?	Duke Kokua	Steve McGarrett	Danny Williams	Jonathan Day	Danny Williams
Television	Which TV series imitates Hawaii Five-O by having the Police Chief often say, Bookem, Lou?	The Simpsons	Law and Order :Special Victims Unit	Criminal Minds	Homicide:Life on the Streets	The Simpsons
Television	What was the name of the main criminal in the series Hawaii Five-O, played by the American actor Khigh Dheigh?	Lo Fat	Wo Fat	Lo Fun	Chin Ho	Wo Fat
Television	Where were the interior scenes for the show Hawaii Five-O shot?	At the CBS lot in Studio City, California	In a hangar at the Honolulu airport	In the Capitol Building in Honolulu, Hawaii	In Vancouver, British Columbia	In a hangar at the Honolulu airport
Television	What was the name of the governor in the show Hawaii Five-O?	Paul Jameson	Johnathan Manicote	Jonathan Kay	Paul Castellano	Paul Jameson
Television	Before joining the police department what was McGarretts job in the TV series Hawaii Five-O?	OSS operative in Korea.	CIA operative in Hong Long	Intelligence officer in the US Navy	FBI investigator in Hawaii	Intelligence officer in the US Navy
Television	In the series Hawaii Five-O, McGarrett often had the ear of the Hawaiian Attorney General. What was his  name?	Honore Vashon	John Manicote	Duke Kukua	Jonathan Kay	John Manicote
Television	In real life, what piece of clothing was Jack Lord famous for wearing?	Aloha shirts	Gucci shoes	Panama hats	Beach wear	Panama hats
Television	From the  age of  15 Jack Lord was able to travel to many far-off places. How did he do this?	His parents had a home on the Mediterranean.	He enlisted in the Navy with a false birth certificate.	He enlisted in the Merchant Marine.	His grandfather owned homes in Asia, Africa, and Australia.	He enlisted in the Merchant Marine.
Television	From which University did Jack Lord graduate?	NYU	BYU	USC	UCLA	NYU
Television	Where did Jack Lord study acting?	The Actors Studio in New York	USCs School of Drama	UCLAs School of Drama	The Uta Hagen School of Acting in Chicago	The Actors Studio in New York
Television	When did Jack Lord live?	12/30/1940-1/21/1999	12/30/1947-1/12/1996	12/30/1930-1/21/1998	12/30/1920-1/21/1998	12/30/1920-1/21/1998
Television	In the show The A-Team, what member of the team sometimes works as an actor, playing monsters in low-budget horror movies?	Face	B.A.	Hannibal	Murdock	Hannibal
Television	What character, often called a crazy fool, must the A-Team routinely break out of a mental hospital in the The A-Team series?	B.A.	Hannibal	Murdock	Face	Murdock
Television	In the A-Team action series, B.A. stands for both Bad Attitude and B.A.s real name, which is what?	Benson Andrew	Brian Anderson	Bosco Albert	Barnabus Acworth	Bosco Albert
Television	In the A-Team action series, what character is so terrified of flying that the rest of the team members must drug him and load him onto the plane?	B.A.	Hannibal	Face	Murdock	B.A.
Television	What is the missing part from the voiceover intro to the A-Team show: Ten years ago, a crack commando unit was sent to prison by a military court for __________.?	high treason.	a crime they didnt commit.	refusing to obey orders.	the murder of a fellow officer.	a crime they didnt commit.
Television	What team member is the good-looking, smooth-talking Ladies Man in the A-Team show?	Hannibal	Face	Murdock	B.A.	Face
Television	In order to promote the WWF (World Wrestling Federation), Hulk Hogan appeared in the A-Team series several times.	True	False			True
